Ticker,Company Name,CIK,Sector,Industry
ZTS,Zoetis Inc.,0001555280,Healthcare,Drug Manufacturers - Specialty & Generic
GSK,GSK plc,0001131399,Healthcare,Drug Manufacturers - General
HCA,"HCA Healthcare, Inc.",0000860730,Healthcare,Medical Care Facilities
BDX,BECTON DICKINSON & CO,0000010795,Healthcare,Medical Instruments & Supplies
MCK,MCKESSON CORP,0000927653,Healthcare,Medical Distribution
EW,Edwards Lifesciences Corp,0001099800,Healthcare,Medical Devices
DXCM,DEXCOM INC,0001093557,Healthcare,Medical Devices
IDXX,IDEXX LABORATORIES INC /DE,0000874716,Healthcare,Diagnostics & Research
COR,"Cencora, Inc.",0001140859,Healthcare,Medical Distribution
HUM,HUMANA INC,0000049071,Healthcare,Healthcare Plans
TAK,TAKEDA PHARMACEUTICAL CO LTD,0001395064,Healthcare,Drug Manufacturers - Specialty & Generic
CNC,CENTENE CORP,0001071739,Healthcare,Healthcare Plans
IQV,IQVIA HOLDINGS INC.,0001478242,Healthcare,Diagnostics & Research
A,"AGILENT TECHNOLOGIES, INC.",0001090872,Healthcare,Diagnostics & Research
HLN,Haleon plc,0001900304,Healthcare,Drug Manufacturers - Specialty & Generic
ALC,ALCON INC,0001167379,Healthcare,Medical Instruments & Supplies
GEHC,GE HealthCare Technologies Inc.,0001932393,Healthcare,Health Information Services
MRNA,"Moderna, Inc.",0001682852,Healthcare,Biotechnology
BIIB,BIOGEN INC.,0000875045,Healthcare,Drug Manufacturers - General
VEEV,VEEVA SYSTEMS INC,0001393052,Healthcare,Health Information Services
WST,WEST PHARMACEUTICAL SERVICES INC,0000105770,Healthcare,Medical Instruments & Supplies
RMD,RESMED INC,0000943819,Healthcare,Medical Instruments & Supplies
MTD,METTLER TOLEDO INTERNATIONAL INC/,0001037646,Healthcare,Diagnostics & Research
ZBH,"ZIMMER BIOMET HOLDINGS, INC.",0001136869,Healthcare,Medical Devices
CAH,CARDINAL HEALTH INC,0000721371,Healthcare,Medical Distribution
SAUHY,Straumann Holding AG / ADR,0001451279,Healthcare,Medical Instruments & Supplies
ARGX,ARGENX SE,0001697862,Healthcare,Biotechnology
ILMN,"ILLUMINA, INC.",0001110803,Healthcare,Diagnostics & Research
BNTX,BioNTech SE,0001776985,Healthcare,Biotechnology
ICLR,ICON PLC,0001060955,Healthcare,Diagnostics & Research
ALGN,ALIGN TECHNOLOGY INC,0001097149,Healthcare,Medical Devices
MOH,"MOLINA HEALTHCARE, INC.",0001179929,Healthcare,Healthcare Plans
STE,STERIS plc,0001757898,Healthcare,Medical Devices
ALNY,"ALNYLAM PHARMACEUTICALS, INC.",0001178670,Healthcare,Biotechnology
BAX,BAXTER INTERNATIONAL INC,0000010456,Healthcare,Medical Instruments & Supplies
WBA,"Walgreens Boots Alliance, Inc.",0001618921,Healthcare,Pharmaceutical Retailers
WAT,WATERS CORP /DE/,0001000697,Healthcare,Diagnostics & Research
PHG,KONINKLIJKE PHILIPS NV,0000313216,Healthcare,Medical Devices
LH,LABORATORY CORP OF AMERICA HOLDINGS,0000920148,Healthcare,Diagnostics & Research
COO,"COOPER COMPANIES, INC.",0000711404,Healthcare,Medical Instruments & Supplies
GMAB,GENMAB A/S,0001434265,Healthcare,Biotechnology
HOLX,HOLOGIC INC,0000859737,Healthcare,Medical Instruments & Supplies
RPRX,Royalty Pharma plc,0001802768,Healthcare,Biotechnology
BMRN,BIOMARIN PHARMACEUTICAL INC,0001048477,Healthcare,Biotechnology
BGNE,"BeiGene, Ltd.",0001651308,Healthcare,Biotechnology
DGX,QUEST DIAGNOSTICS INC,0001022079,Healthcare,Diagnostics & Research
SGIOY,SHIONOGI & CO LTD,0001281721,Healthcare,Drug Manufacturers - Specialty & Generic
VTRS,Viatris Inc,0001792044,Healthcare,Drug Manufacturers - Specialty & Generic
TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,0000818686,Healthcare,Drug Manufacturers - Specialty & Generic
PODD,INSULET CORP,0001145197,Healthcare,Medical Devices
NBIX,NEUROCRINE BIOSCIENCES INC,0000914475,Healthcare,Drug Manufacturers - Specialty & Generic
INCY,INCYTE CORP,0000879169,Healthcare,Biotechnology
RVTY,"REVVITY, INC.",0000031791,Healthcare,Diagnostics & Research
RDY,DR REDDYS LABORATORIES LTD,0001135951,Healthcare,Drug Manufacturers - Specialty & Generic
SNN,SMITH & NEPHEW PLC,0000845982,Healthcare,Medical Devices
KRTX,"Karuna Therapeutics, Inc.",0001771917,Healthcare,Biotechnology
SRPT,"Sarepta Therapeutics, Inc.",0000873303,Healthcare,Biotechnology
TFX,TELEFLEX INC,0000096943,Healthcare,Medical Instruments & Supplies
EXAS,EXACT SCIENCES CORP,0001124140,Healthcare,Diagnostics & Research
RGEN,REPLIGEN CORP,0000730272,Healthcare,Medical Instruments & Supplies
FMS,Fresenius Medical Care AG,0001333141,Healthcare,Medical Care Facilities
CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",0001100682,Healthcare,Diagnostics & Research
UHS,UNIVERSAL HEALTH SERVICES INC,0000352915,Healthcare,Medical Care Facilities
TECH,BIO-TECHNE Corp,0000842023,Healthcare,Biotechnology
LEGN,Legend Biotech Corp,0001801198,Healthcare,Biotechnology
PEN,Penumbra Inc,0001321732,Healthcare,Medical Devices
CTLT,"Catalent, Inc.",0001596783,Healthcare,Drug Manufacturers - Specialty & Generic
DVA,DAVITA INC.,0000927066,Healthcare,Medical Care Facilities
UTHR,UNITED THERAPEUTICS Corp,0001082554,Healthcare,Biotechnology
BRKR,BRUKER CORP,0001109354,Healthcare,Medical Devices
QGEN,QIAGEN N.V.,0001015820,Healthcare,Diagnostics & Research
MEDP,"Medpace Holdings, Inc.",0001668397,Healthcare,Diagnostics & Research
HSIC,HENRY SCHEIN INC,0001000228,Healthcare,Medical Distribution
BIO,"BIO-RAD LABORATORIES, INC.",0000012208,Healthcare,Medical Devices
STVN,Stevanato Group S.p.A.,0001849853,Healthcare,Medical Instruments & Supplies
THC,TENET HEALTHCARE CORP,0000070318,Healthcare,Medical Care Facilities
CHE,CHEMED CORP,0000019584,Healthcare,Medical Care Facilities
IMGN,"ImmunoGen, Inc.",0000855654,Healthcare,Biotechnology
ATR,"APTARGROUP, INC.",0000896622,Healthcare,Medical Instruments & Supplies
SWAV,"Shockwave Medical, Inc.",0001642545,Healthcare,Medical Devices
ROIV,Roivant Sciences Ltd.,0001635088,Healthcare,Biotechnology
NTRA,"Natera, Inc.",0001604821,Healthcare,Diagnostics & Research
APLS,"Apellis Pharmaceuticals, Inc.",0001492422,Healthcare,Biotechnology
PCVX,"Vaxcyte, Inc.",0001649094,Healthcare,Biotechnology
CYTK,CYTOKINETICS INC,0001061983,Healthcare,Biotechnology
ASND,Ascendis Pharma A/S,0001612042,Healthcare,Biotechnology
ELAN,Elanco Animal Health Inc,0001739104,Healthcare,Drug Manufacturers—Specialty & Generic
JAZZ,Jazz Pharmaceuticals plc,0001232524,Healthcare,Biotechnology
CERE,"Cerevel Therapeutics Holdings, Inc.",0001805387,Healthcare,Biotechnology
ACHC,"Acadia Healthcare Company, Inc.",0001520697,Healthcare,Medical Care Facilities
EHC,Encompass Health Corp,0000785161,Healthcare,Medical Care Facilities
MASI,MASIMO CORP,0000937556,Healthcare,Medical Devices
IONS,IONIS PHARMACEUTICALS INC,0000874015,Healthcare,Biotechnology
GMED,GLOBUS MEDICAL INC,0001237831,Healthcare,Medical Devices
XRAY,DENTSPLY SIRONA Inc.,0000818479,Healthcare,Medical Instruments & Supplies
ITCI,"Intra-Cellular Therapies, Inc.",0001567514,Healthcare,Drug Manufacturers—Specialty & Generic
HQY,"HEALTHEQUITY, INC.",0001428336,Healthcare,Health Information Services
EXEL,"EXELIXIS, INC.",0000939767,Healthcare,Biotechnology
ENSG,"ENSIGN GROUP, INC",0001125376,Healthcare,Medical Care Facilities
GRFS,Grifols SA,0001438569,Healthcare,Drug Manufacturers—General
INSP,"Inspire Medical Systems, Inc.",0001609550,Healthcare,Medical Devices
BBIO,"BridgeBio Pharma, Inc.",0001743881,Healthcare,Biotechnology
OPCH,"Option Care Health, Inc.",0001014739,Healthcare,Medical Care Facilities
TXG,"10x Genomics, Inc.",0001770787,Healthcare,Health Information Services
CRSP,CRISPR Therapeutics AG,0001674416,Healthcare,Biotechnology
DOCS,"Doximity, Inc.",0001516513,Healthcare,Health Information Services
IMVT,"Immunovant, Inc.",0001764013,Healthcare,Biotechnology
NUVL,"Nuvalent, Inc.",0001861560,Healthcare,Biotechnology
RVMD,"Revolution Medicines, Inc.",0001628171,Healthcare,Biotechnology
BLCO,Bausch & Lomb Corp,0001860742,Healthcare,Medical Instruments & Supplies
GKOS,GLAUKOS Corp,0001192448,Healthcare,Medical Devices
HALO,"HALOZYME THERAPEUTICS, INC.",0001159036,Healthcare,Biotechnology
MMSI,MERIT MEDICAL SYSTEMS INC,0000856982,Healthcare,Medical Instruments & Supplies
AXSM,"Axsome Therapeutics, Inc.",0001579428,Healthcare,Biotechnology
QDEL,QuidelOrtho Corp,0001906324,Healthcare,Medical Devices
ALKS,Alkermes plc.,0001520262,Healthcare,Drug Manufacturers—Specialty & Generic
BPMC,Blueprint Medicines Corp,0001597264,Healthcare,Biotechnology
SHC,Sotera Health Co,0001822479,Healthcare,Diagnostics & Research
RCM,R1 RCM Inc. /DE,0001910851,Healthcare,Health Information Services
PRGO,PERRIGO Co plc,0001585364,Healthcare,Drug Manufacturers—Specialty & Generic
ACAD,ACADIA PHARMACEUTICALS INC,0001070494,Healthcare,Biotechnology
SGRY,"Surgery Partners, Inc.",0001638833,Healthcare,Medical Care Facilities
OGN,Organon & Co.,0001821825,Healthcare,Drug Manufacturers—General
ALVO,Alvotech,0001898416,Healthcare,Drug Manufacturers—Specialty & Generic
INSM,INSMED Inc,0001104506,Healthcare,Biotechnology
CURLF,"Curaleaf Holdings, Inc.",0001756770,Healthcare,Drug Manufacturers—Specialty & Generic
HAE,HAEMONETICS CORP,0000313143,Healthcare,Medical Instruments & Supplies
ARWR,"ARROWHEAD PHARMACEUTICALS, INC.",0000879407,Healthcare,Biotechnology
FOLD,"AMICUS THERAPEUTICS, INC.",0001178879,Healthcare,Biotechnology
PGNY,"Progyny, Inc.",0001551306,Healthcare,Health Information Services
NVST,Envista Holdings Corp,0001757073,Healthcare,Medical Instruments & Supplies
BHVN,Biohaven Ltd.,0001935979,Healthcare,Biotechnology
LNTH,"Lantheus Holdings, Inc.",0001521036,Healthcare,Drug Manufacturers—Specialty & Generic
OSCR,"Oscar Health, Inc.",0001568651,Healthcare,Healthcare Plans
RARE,Ultragenyx Pharmaceutical Inc.,0001515673,Healthcare,Biotechnology
RYZB,"RayzeBio, Inc.",0001825367,Healthcare,Biotechnology
IRTC,"iRhythm Technologies, Inc.",0001388658,Healthcare,Medical Devices
IMCR,Immunocore Holdings plc,0001671927,Healthcare,Biotechnology
MLTX,MoonLake Immunotherapeutics,0001821586,Healthcare,Biotechnology
GNNDY,GN STORE NORD A/S,0001380366,Healthcare,Medical Devices
XENE,Xenon Pharmaceuticals Inc.,0001582313,Healthcare,Biotechnology
AZTA,"Azenta, Inc.",0000933974,Healthcare,Medical Instruments & Supplies
ITGR,Integer Holdings Corp,0001114483,Healthcare,Medical Devices
EVH,"Evolent Health, Inc.",0001628908,Healthcare,Health Information Services
NEOG,NEOGEN CORP,0000711377,Healthcare,Diagnostics & Research
AXNX,"Axonics, Inc.",0001603756,Healthcare,Medical Devices
MDGL,"MADRIGAL PHARMACEUTICALS, INC.",0001157601,Healthcare,Biotechnology
PBH,Prestige Consumer Healthcare Inc.,0001295947,Healthcare,Drug Manufacturers—Specialty & Generic
SEM,SELECT MEDICAL HOLDINGS CORP,0001320414,Healthcare,Medical Care Facilities
TDOC,"Teladoc Health, Inc.",0001477449,Healthcare,Health Information Services
NARI,"Inari Medical, Inc.",0001531048,Healthcare,Medical Devices
SWTX,"SpringWorks Therapeutics, Inc.",0001773427,Healthcare,Biotechnology
IDYA,"IDEAYA Biosciences, Inc.",0001676725,Healthcare,Biotechnology
IART,INTEGRA LIFESCIENCES HOLDINGS CORP,0000917520,Healthcare,Medical Devices
GTBIF,Green Thumb Industries Inc.,0001795139,Healthcare,Drug Manufacturers—Specialty & Generic
ACLX,"Arcellx, Inc.",0001786205,Healthcare,Biotechnology
KRYS,"Krystal Biotech, Inc.",0001711279,Healthcare,Biotechnology
AMED,AMEDISYS INC,0000896262,Healthcare,Medical Care Facilities
OLK,Olink Holding AB (publ),0001835539,Healthcare,Diagnostics & Research
BHC,Bausch Health Companies Inc.,0000885590,Healthcare,Drug Manufacturers—Specialty & Generic
SMMT,Summit Therapeutics Inc.,0001599298,Healthcare,Biotechnology
TMDX,"TransMedics Group, Inc.",0001756262,Healthcare,Medical Devices
AGL,"agilon health, inc.",0001831097,Healthcare,Medical Care Facilities
IBRX,"ImmunityBio, Inc.",0001326110,Healthcare,Biotechnology
AMN,AMN HEALTHCARE SERVICES INC,0001142750,Healthcare,Medical Care Facilities
VKTX,"Viking Therapeutics, Inc.",0001607678,Healthcare,Biotechnology
RYTM,"RHYTHM PHARMACEUTICALS, INC.",0001649904,Healthcare,Biotechnology
CBAY,"CymaBay Therapeutics, Inc.",0001042074,Healthcare,Biotechnology
FTRE,Fortrea Holdings Inc.,0001965040,Healthcare,Biotechnology
DNA,"Ginkgo Bioworks Holdings, Inc.",0001830214,Healthcare,Biotechnology
EVO,Evotec SE,0001412558,Healthcare,Drug Manufacturers—Specialty & Generic
GH,"Guardant Health, Inc.",0001576280,Healthcare,Diagnostics & Research
LIVN,LivaNova PLC,0001639691,Healthcare,Medical Devices
ARVN,"ARVINAS, INC.",0001655759,Healthcare,Biotechnology
CERT,"Certara, Inc.",0001827090,Healthcare,Health Information Services
PDCO,"PATTERSON COMPANIES, INC.",0000891024,Healthcare,Medical Distribution
MOR,MorphoSys AG,0001340243,Healthcare,Biotechnology
NMRA,"Neumora Therapeutics, Inc.",0001885522,Healthcare,Biotechnology
RCKT,"ROCKET PHARMACEUTICALS, INC.",0001281895,Healthcare,Biotechnology
GDRX,"GoodRx Holdings, Inc.",0001809519,Healthcare,Health Information Services
CRNX,"Crinetics Pharmaceuticals, Inc.",0001658247,Healthcare,Biotechnology
AMPH,"Amphastar Pharmaceuticals, Inc.",0001297184,Healthcare,Drug Manufacturers—Specialty & Generic
GLPG,GALAPAGOS NV,0001421876,Healthcare,Biotechnology
CNMD,CONMED Corp,0000816956,Healthcare,Medical Devices
PINC,"Premier, Inc.",0001577916,Healthcare,Health Information Services
PRCT,PROCEPT BioRobotics Corp,0001588978,Healthcare,Medical Devices
NTLA,"Intellia Therapeutics, Inc.",0001652130,Healthcare,Biotechnology
RDNT,"RadNet, Inc.",0000790526,Healthcare,Diagnostics & Research
HCM,HUTCHMED (China) Ltd,0001648257,Healthcare,Drug Manufacturers—Specialty & Generic
LFST,"LifeStance Health Group, Inc.",0001845257,Healthcare,Medical Care Facilities
ICUI,ICU MEDICAL INC/DE,0000883984,Healthcare,Medical Instruments & Supplies
PRVA,"Privia Health Group, Inc.",0001759655,Healthcare,Health Information Services
DNLI,Denali Therapeutics Inc.,0001714899,Healthcare,Biotechnology
INDV,INDIVIOR PLC,0001625297,Healthcare,Drug Manufacturers—Specialty & Generic
NHNKY,Nihon Kohden Corporation/ADR,0001543726,Healthcare,Medical Devices
IRWD,IRONWOOD PHARMACEUTICALS INC,0001446847,Healthcare,Drug Manufacturers—Specialty & Generic
BEAM,Beam Therapeutics Inc.,0001745999,Healthcare,Biotechnology
MRUS,Merus N.V.,0001651311,Healthcare,Biotechnology
CORT,CORCEPT THERAPEUTICS INC,0001088856,Healthcare,Biotechnology
VRNOF,Verano Holdings Corp.,0001848416,Healthcare,Drug Manufacturers—Specialty & Generic
IOVA,"IOVANCE BIOTHERAPEUTICS, INC.",0001425205,Healthcare,Biotechnology
GPCR,Structure Therapeutics Inc.,0001888886,Healthcare,Biotechnology
ATEC,"Alphatec Holdings, Inc.",0001350653,Healthcare,Medical Devices
TGTX,"TG THERAPEUTICS, INC.",0001001316,Healthcare,Biotechnology
ARDX,"ARDELYX, INC.",0001437402,Healthcare,Biotechnology
VCEL,Vericel Corp,0000887359,Healthcare,Biotechnology
RXRX,"RECURSION PHARMACEUTICALS, INC.",0001601830,Healthcare,Biotechnology
TWST,Twist Bioscience Corp,0001581280,Healthcare,Diagnostics & Research
INMD,InMode Ltd.,0001742692,Healthcare,Medical Devices
CLDX,"Celldex Therapeutics, Inc.",0000744218,Healthcare,Biotechnology
VERA,"Vera Therapeutics, Inc.",0001831828,Healthcare,Biotechnology
MYGN,MYRIAD GENETICS INC,0000899923,Healthcare,Diagnostics & Research
KYMR,"Kymera Therapeutics, Inc.",0001815442,Healthcare,Biotechnology
TCNNF,Trulieve Cannabis Corp.,0001754195,Healthcare,Drug Manufacturers—Specialty & Generic
SDGR,"Schrodinger, Inc.",0001490978,Healthcare,Health Information Services
BTSG,"BrightSpring Health Services, Inc.",0001865782,Healthcare,Health Information Services
HRMY,"Harmony Biosciences Holdings, Inc.",0001802665,Healthcare,Biotechnology
ZLAB,Zai Lab Ltd,0001704292,Healthcare,Biotechnology
MORF,"Morphic Holding, Inc.",0001679363,Healthcare,Biotechnology
PTCT,"PTC THERAPEUTICS, INC.",0001070081,Healthcare,Biotechnology
SNDX,Syndax Pharmaceuticals Inc,0001395937,Healthcare,Biotechnology
APGE,"Apogee Therapeutics, Inc.",0001974640,Healthcare,Biotechnology
PROK,PROKIDNEY CORP.,0001850270,Healthcare,Biotechnology
NEO,NEOGENOMICS INC,0001077183,Healthcare,Diagnostics & Research
EWTX,"Edgewise Therapeutics, Inc.",0001710072,Healthcare,Biotechnology
VCYT,"VERACYTE, INC.",0001384101,Healthcare,Biotechnology
DYN,"Dyne Therapeutics, Inc.",0001818794,Healthcare,Biotechnology
INBX,"Inhibrx, Inc.",0001739614,Healthcare,Biotechnology
AMAM,"Ambrx Biopharma, Inc.",0001990550,Healthcare,Biotechnology
KROS,"Keros Therapeutics, Inc.",0001664710,Healthcare,Biotechnology
RXST,"RxSight, Inc.",0001111485,Healthcare,Medical Devices
PACB,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",0001299130,Healthcare,Medical Devices
AMRX,"Amneal Pharmaceuticals, Inc.",0001723128,Healthcare,Drug Manufacturers—Specialty & Generic
DVAX,DYNAVAX TECHNOLOGIES CORP,0001029142,Healthcare,Drug Manufacturers—Specialty & Generic
AMEH,"Apollo Medical Holdings, Inc.",0001083446,Healthcare,Medical Care Facilities
ALPN,"ALPINE IMMUNE SCIENCES, INC.",0001626199,Healthcare,Biotechnology
WRBY,Warby Parker Inc.,0001504776,Healthcare,Medical Instruments & Supplies
IRON,"Disc Medicine, Inc.",0001816736,Healthcare,Biotechnology
NAMS,NewAmsterdam Pharma Co N.V.,0001936258,Healthcare,Biotechnology
NVCR,NovoCure Ltd,0001645113,Healthcare,Medical Devices
TARO,TARO PHARMACEUTICAL INDUSTRIES LTD,0000906338,Healthcare,Drug Manufacturers—Specialty & Generic
CPRX,"CATALYST PHARMACEUTICALS, INC.",0001369568,Healthcare,Biotechnology
KURA,"Kura Oncology, Inc.",0001422143,Healthcare,Biotechnology
ATRC,"AtriCure, Inc.",0001323885,Healthcare,Medical Instruments & Supplies
SUPN,"SUPERNUS PHARMACEUTICALS, INC.",0001356576,Healthcare,Drug Manufacturers—Specialty & Generic
OMI,OWENS & MINOR INC/VA/,0000075252,Healthcare,Medical Distribution
TNDM,TANDEM DIABETES CARE INC,0001438133,Healthcare,Medical Devices
PTGX,"Protagonist Therapeutics, Inc",0001377121,Healthcare,Biotechnology
PHR,"Phreesia, Inc.",0001412408,Healthcare,Health Information Services
PHVS,Pharvaris N.V.,0001830487,Healthcare,Biotechnology
PRTA,PROTHENA CORP PUBLIC LTD CO,0001559053,Healthcare,Biotechnology
STAA,STAAR SURGICAL CO,0000718937,Healthcare,Medical Instruments & Supplies
ABCL,AbCellera Biologics Inc.,0001703057,Healthcare,Biotechnology
ADUS,Addus HomeCare Corp,0001468328,Healthcare,Medical Care Facilities
EYPT,"EyePoint Pharmaceuticals, Inc.",0001314102,Healthcare,Biotechnology
SAGE,"Sage Therapeutics, Inc.",0001597553,Healthcare,Biotechnology
TLRY,"Tilray Brands, Inc.",0001731348,Healthcare,Drug Manufacturers—Specialty & Generic
SLNO,SOLENO THERAPEUTICS INC,0001484565,Healthcare,Biotechnology
USPH,U S PHYSICAL THERAPY INC /NV,0000885978,Healthcare,Medical Care Facilities
NHC,NATIONAL HEALTHCARE CORP,0001047335,Healthcare,Medical Care Facilities
LTGHY,Life Healthcare Group Holdings Limited/ADR,0001569963,Healthcare,Medical Care Facilities
RCUS,"Arcus Biosciences, Inc.",0001724521,Healthcare,Biotechnology
LMAT,LEMAITRE VASCULAR INC,0001158895,Healthcare,Medical Instruments & Supplies
AGIO,"AGIOS PHARMACEUTICALS, INC.",0001439222,Healthcare,Biotechnology
AVDL,AVADEL PHARMACEUTICALS PLC,0001012477,Healthcare,Drug Manufacturers—Specialty & Generic
MRVI,"MARAVAI LIFESCIENCES HOLDINGS, INC.",0001823239,Healthcare,Biotechnology
DAWN,"Day One Biopharmaceuticals, Inc.",0001845337,Healthcare,Biotechnology
KNSA,"Kiniksa Pharmaceuticals, Ltd.",0001730430,Healthcare,Biotechnology
UFPT,UFP TECHNOLOGIES INC,0000914156,Healthcare,Medical Devices
LGND,LIGAND PHARMACEUTICALS INC,0000886163,Healthcare,Biotechnology
OMCL,"OMNICELL, INC.",0000926326,Healthcare,Health Information Services
VRNA,Verona Pharma plc,0001657312,Healthcare,Biotechnology
PCRX,"Pacira BioSciences, Inc.",0001396814,Healthcare,Drug Manufacturers—Specialty & Generic
MIRM,"Mirum Pharmaceuticals, Inc.",0001759425,Healthcare,Biotechnology
ALHC,"Alignment Healthcare, Inc.",0001832466,Healthcare,Healthcare Plans
TNGX,"Tango Therapeutics, Inc.",0001819133,Healthcare,Biotechnology
BLTE,"BELITE BIO, INC",0001889109,Healthcare,Biotechnology
VIR,"Vir Biotechnology, Inc.",0001706431,Healthcare,Biotechnology
SANA,"Sana Biotechnology, Inc.",0001770121,Healthcare,Biotechnology
FNA,"Paragon 28, Inc.",0001531978,Healthcare,Medical Devices
SRRK,Scholar Rock Holding Corp,0001727196,Healthcare,Biotechnology
ADMA,"ADMA BIOLOGICS, INC.",0001368514,Healthcare,Biotechnology
FDMT,"4D Molecular Therapeutics, Inc.",0001650648,Healthcare,Biotechnology
MGNX,MACROGENICS INC,0001125345,Healthcare,Biotechnology
IMTX,Immatics N.V.,0001809196,Healthcare,Biotechnology
MDXG,"MIMEDX GROUP, INC.",0001376339,Healthcare,Biotechnology
DCPH,"Deciphera Pharmaceuticals, Inc.",0001654151,Healthcare,Drug Manufacturers—Specialty & Generic
ANIP,ANI PHARMACEUTICALS INC,0001023024,Healthcare,Drug Manufacturers—Specialty & Generic
XNCR,Xencor Inc,0001326732,Healthcare,Biotechnology
AUPH,Aurinia Pharmaceuticals Inc.,0001600620,Healthcare,Biotechnology
RLAY,"Relay Therapeutics, Inc.",0001812364,Healthcare,Biotechnology
CTKB,"Cytek Biosciences, Inc.",0001831915,Healthcare,Medical Devices
LQDA,Liquidia Corp,0001819576,Healthcare,Biotechnology
CABA,"Cabaletta Bio, Inc.",0001759138,Healthcare,Biotechnology
BCRX,BIOCRYST PHARMACEUTICALS INC,0000882796,Healthcare,Biotechnology
COLL,"COLLEGIUM PHARMACEUTICAL, INC",0001267565,Healthcare,Drug Manufacturers—Specialty & Generic
SAVA,CASSAVA SCIENCES INC,0001069530,Healthcare,Biotechnology
BIOGY,BioGaia AB/ADR,0001572957,Healthcare,Drug Manufacturers—Specialty & Generic
VRDN,"Viridian Therapeutics, Inc.\DE",0001590750,Healthcare,Biotechnology
IMNM,Immunome Inc.,0001472012,Healthcare,Biotechnology
AKRO,"Akero Therapeutics, Inc.",0001744659,Healthcare,Biotechnology
AUTL,Autolus Therapeutics plc,0001730463,Healthcare,Biotechnology
DH,Definitive Healthcare Corp.,0001861795,Healthcare,Health Information Services
ARCT,Arcturus Therapeutics Holdings Inc.,0001768224,Healthcare,Biotechnology
GERN,GERON CORP,0000886744,Healthcare,Biotechnology
AMLX,"Amylyx Pharmaceuticals, Inc.",0001658551,Healthcare,Biotechnology
BKD,Brookdale Senior Living Inc.,0001332349,Healthcare,Medical Care Facilities
TARS,"Tarsus Pharmaceuticals, Inc.",0001819790,Healthcare,Biotechnology
ESTA,ESTABLISHMENT LABS HOLDINGS INC.,0001688757,Healthcare,Medical Devices
ACCD,"Accolade, Inc.",0001481646,Healthcare,Health Information Services
EMBC,Embecta Corp.,0001872789,Healthcare,Medical Instruments & Supplies
INVA,"Innoviva, Inc.",0001080014,Healthcare,Biotechnology
RNA,"Avidity Biosciences, Inc.",0001599901,Healthcare,Biotechnology
GRCL,Gracell Biotechnologies Inc.,0001826492,Healthcare,Biotechnology
CRGX,"CARGO Therapeutics, Inc.",0001966494,Healthcare,Biotechnology
PLRX,"PLIANT THERAPEUTICS, INC.",0001746473,Healthcare,Biotechnology
AHCO,AdaptHealth Corp.,0001725255,Healthcare,Medical Devices
TYRA,"Tyra Biosciences, Inc.",0001863127,Healthcare,Biotechnology
TRML,"Tourmaline Bio, Inc.",0001827506,Healthcare,Biotechnology
VERV,"Verve Therapeutics, Inc.",0001840574,Healthcare,Biotechnology
TMCI,"TREACE MEDICAL CONCEPTS, INC.",0001630627,Healthcare,Medical Devices
MDRX,Veradigm Inc.,0001124804,Healthcare,Health Information Services
AGTI,"AGILITI, INC. \DE",0001749704,Healthcare,Health Information Services
MNKD,MANNKIND CORP,0000899460,Healthcare,Biotechnology
