Ticker,Company Name,CIK,Sector,Industry
PRPI,PERPETUAL INDUSTRIES INC.,0001395445,Industrials,Specialty Industrial Machinery
AMMX,Ameramex International Inc,0001776048,Industrials,Farm & Heavy Construction Machinery
JETR,Star Jets International Inc.,0001908054,Industrials,Airports & Air Services
FTRS,Futuris Co,0001041633,Industrials,Staffing & Employment Services
PWDY,"POWERDYNE INTERNATIONAL, INC.",0001435617,Industrials,Electrical Equipment & Parts
RELT,"Reliant Holdings, Inc.",0001682265,Industrials,Engineering & Construction
TMRR,TEMIR CORP.,0001685237,Industrials,Conglomerates
PCTL,PCT LTD,0001119897,Industrials,Pollution & Treatment Controls
LEAS,"Strategic Asset Leasing, Inc.",0000822655,Industrials,Rental & Leasing Services
IWAL,iWallet Corp,0001498372,Industrials,Security & Protection Services
KNOS,KRONOS ADVANCED TECHNOLOGIES INC,0001108248,Industrials,Pollution & Treatment Controls
ECOX,"ECO INNOVATION GROUP, INC.",0001144169,Industrials,Specialty Business Services
WTII,"Water Technologies International,Inc.",0001715032,Industrials,Pollution & Treatment Controls
RENO,"RENOVARE ENVIRONMENTAL, INC.",0001590383,Industrials,Pollution & Treatment Controls
CDXQ,"China De Xiao Quan Care Group Co., Ltd",0001552979,Industrials,Conglomerates
HYREQ,"HC LIQUIDATING, INC.",0001713832,Industrials,Rental & Leasing Services
