Ticker,Company Name,CIK,Sector,Industry
CRH,CRH PUBLIC LTD CO,0000849395,Basic Materials,Building Materials
EW,Edwards Lifesciences Corp,0001099800,Healthcare,Medical Devices
FTNT,"Fortinet, Inc.",0001262039,Technology,Software - Infrastructure
AJG,Arthur J. Gallagher & Co.,0000354190,Financial Services,Insurance Brokers
COF,CAPITAL ONE FINANCIAL CORP,0000927628,Financial Services,Credit Services
OXY,OCCIDENTAL PETROLEUM CORP /DE/,0000797468,Energy,Oil & Gas E&P
DNZOY,Denso Corp,0001446598,Consumer Cyclical,Auto Parts
F,FORD MOTOR CO,0000037996,Consumer Cyclical,Auto Manufacturers
EL,ESTEE LAUDER COMPANIES INC,0001001250,Consumer Defensive,Household & Personal Products
E,ENI SPA,0001002242,Energy,Oil & Gas Integrated
PSA,Public Storage,0001393311,Real Estate,REIT - Industrial
CTA-PA,"EIDP, Inc.",0000030554,Basic Materials,Agricultural Inputs
CARR,CARRIER GLOBAL Corp,0001783180,Industrials,Building Products & Equipment
ROST,"ROSS STORES, INC.",0000745732,Consumer Cyclical,Apparel Retail
HLT,Hilton Worldwide Holdings Inc.,0001585689,Consumer Cyclical,Lodging
CPRT,COPART INC,0000900075,Industrials,Specialty Business Services
MET,METLIFE INC,0001099219,Financial Services,Insurance - Life
APD,"Air Products & Chemicals, Inc.",0000002969,Basic Materials,Specialty Chemicals
MMM,3M CO,0000066740,Industrials,Conglomerates
TRV,"TRAVELERS COMPANIES, INC.",0000086312,Financial Services,Insurance - Property & Casualty
NGG,NATIONAL GRID PLC,0001004315,Utilities,Utilities - Regulated Electric
DXCM,DEXCOM INC,0001093557,Healthcare,Medical Devices
VLO,VALERO ENERGY CORP/TX,0001035002,Energy,Oil & Gas Refining & Marketing
WELL,WELLTOWER INC.,0000766704,Real Estate,REIT - Healthcare Facilities
AIG,"AMERICAN INTERNATIONAL GROUP, INC.",0000005272,Financial Services,Insurance - Diversified
IDXX,IDEXX LABORATORIES INC /DE,0000874716,Healthcare,Diagnostics & Research
DHI,HORTON D R INC /DE/,0000882184,Consumer Cyclical,Residential Construction
TFC,TRUIST FINANCIAL CORP,0000092230,Financial Services,Banks - Regional
ODFL,"OLD DOMINION FREIGHT LINE, INC.",0000878927,Industrials,Trucking
GWW,"W.W. GRAINGER, INC.",0000277135,Industrials,Industrial Distribution
SPOT,Spotify Technology S.A.,0001639920,Communication Services,Internet Content & Information
AZO,AUTOZONE INC,0000866787,Consumer Cyclical,Specialty Retail
DASH,"DoorDash, Inc.",0001792789,Communication Services,Internet Content & Information
ET,Energy Transfer LP,0001276187,Energy,Oil & Gas Midstream
BAESY,BAE SYSTEMS PLC /FI/,0000895564,Industrials,Aerospace & Defense
MSCI,MSCI Inc.,0001408198,Financial Services,Financial Data & Stock Exchanges
CCI,CROWN CASTLE INC.,0001051470,Real Estate,REIT - Specialty
COR,"Cencora, Inc.",0001140859,Healthcare,Medical Distribution
NU,Nu Holdings Ltd.,0001691493,Financial Services,Banks - Regional
NUE,NUCOR CORP,0000073309,Basic Materials,Steel
MCHP,MICROCHIP TECHNOLOGY INC,0000827054,Technology,Semiconductors
MFG,MIZUHO FINANCIAL GROUP INC,0001335730,Financial Services,Banks - Regional
DLR,"DIGITAL REALTY TRUST, INC.",0001297996,Real Estate,REIT - Specialty
HUM,HUMANA INC,0000049071,Healthcare,Healthcare Plans
AFL,AFLAC INC,0000004977,Financial Services,Insurance - Life
HES,HESS CORP,0000004447,Energy,Oil & Gas E&P
KHC,Kraft Heinz Co,0001637459,Consumer Defensive,Packaged Foods
GM,General Motors Co,0001467858,Consumer Cyclical,Auto Manufacturers
O,REALTY INCOME CORP,0000726728,Real Estate,REIT - Retail
STZ,"CONSTELLATION BRANDS, INC.",0000016918,Consumer Defensive,Beverages - Wineries & Distilleries
TAK,TAKEDA PHARMACEUTICAL CO LTD,0001395064,Healthcare,Drug Manufacturers - Specialty & Generic
TEL,TE Connectivity Ltd.,0001385157,Technology,Electronic Components
PAYX,PAYCHEX INC,0000723531,Industrials,Staffing & Employment Services
KDP,Keurig Dr Pepper Inc.,0001418135,Consumer Defensive,Beverages - Non-Alcoholic
URI,"UNITED RENTALS, INC.",0001067701,Industrials,Rental & Leasing Services
SRE,SEMPRA,0001032208,Utilities,Utilities - Diversified
DDOG,"Datadog, Inc.",0001561550,Technology,Software - Application
ING,ING GROEP NV,0001039765,Financial Services,Banks - Diversified
ALL,ALLSTATE CORP,0000899051,Financial Services,Insurance - Property & Casualty
SQ,"Block, Inc.",0001512673,Technology,Software - Infrastructure
LEN,LENNAR CORP /NEW/,0000920760,Consumer Cyclical,Residential Construction
ARES,Ares Management Corp,0001176948,Financial Services,Asset Management
BSBR,Banco Santander (Brasil) S.A.,0001471055,Financial Services,Banks - Regional
HSY,HERSHEY CO,0000047111,Consumer Defensive,Confectioners
BK,Bank of New York Mellon Corp,0001390777,Financial Services,Asset Management
CEG,Constellation Energy Corp,0001868275,Utilities,Utilities - Renewable
SU,SUNCOR ENERGY INC,0000311337,Energy,Oil & Gas Integrated
ABEV,AMBEV S.A.,0001565025,Consumer Defensive,Beverages - Brewers
CM,CANADIAN IMPERIAL BANK OF COMMERCE /CAN/,0001045520,Financial Services,Banks - Diversified
WMB,"WILLIAMS COMPANIES, INC.",0000107263,Energy,Oil & Gas Midstream
DKILY,Daikin Industries Ltd,0001446519,Industrials,Building Products & Equipment
PPERY,PT Bank Mandiri (Persero) Tbk / ADR,0001461748,Financial Services,Banks - Regional
PCG,PG&E Corp,0001004980,Utilities,Utilities - Regulated Electric
STM,STMicroelectronics N.V.,0000932787,Technology,Semiconductors
MFC,MANULIFE FINANCIAL CORP,0001086888,Financial Services,Insurance - Life
CNC,CENTENE CORP,0001071739,Healthcare,Healthcare Plans
CHTR,"CHARTER COMMUNICATIONS, INC. /MO/",0001091667,Communication Services,Telecom Services
LVS,LAS VEGAS SANDS CORP,0001300514,Consumer Cyclical,Resorts & Casinos
KMB,KIMBERLY CLARK CORP,0000055785,Consumer Defensive,Household & Personal Products
WCN,"Waste Connections, Inc.",0001318220,Industrials,Waste Management
CRARY,CREDIT AGRICOLE S A,0001279967,Financial Services,Banks - Regional
WDS,WOODSIDE ENERGY GROUP LTD,0000844551,Energy,Oil & Gas E&P
OKE,ONEOK INC /NEW/,0001039684,Energy,Oil & Gas Midstream
FERG,Ferguson plc,0001832433,Industrials,Industrial Distribution
AEP,AMERICAN ELECTRIC POWER CO INC,0000004904,Utilities,Utilities - Regulated Electric
LHX,"L3HARRIS TECHNOLOGIES, INC. /DE/",0000202058,Industrials,Aerospace & Defense
IBKR,"Interactive Brokers Group, Inc.",0001381197,Financial Services,Capital Markets
FAST,FASTENAL CO,0000815556,Industrials,Industrial Distribution
AMP,AMERIPRISE FINANCIAL INC,0000820027,Financial Services,Asset Management
SMCI,"Super Micro Computer, Inc.",0001375365,Technology,Computer Hardware
IQV,IQVIA HOLDINGS INC.,0001478242,Healthcare,Diagnostics & Research
SYY,SYSCO CORP,0000096021,Consumer Defensive,Food Distribution
A,"AGILENT TECHNOLOGIES, INC.",0001090872,Healthcare,Diagnostics & Research
PRU,PRUDENTIAL FINANCIAL INC,0001137774,Financial Services,Insurance - Life
MRAAY,"Murata Manufacturing Co., Ltd./ADR",0001450468,Technology,Electronic Components
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,0001058290,Technology,Information Technology Services
TRP,TC ENERGY CORP,0001232384,Energy,Oil & Gas Midstream
NEM,NEWMONT Corp /DE/,0001164727,Basic Materials,Gold
AME,AMETEK INC/,0001037868,Industrials,Specialty Industrial Machinery
HLN,Haleon plc,0001900304,Healthcare,Drug Manufacturers - Specialty & Generic
LNG,"Cheniere Energy, Inc.",0000003570,Energy,Oil & Gas Midstream
MPLX,MPLX LP,0001552000,Energy,Oil & Gas Midstream
DOW,DOW INC.,0001751788,Basic Materials,Chemicals
JCI,Johnson Controls International plc,0000833444,Industrials,Building Products & Equipment
ALC,ALCON INC,0001167379,Healthcare,Medical Instruments & Supplies
KVUE,Kenvue Inc.,0001944048,Consumer Defensive,Household & Personal Products
GEHC,GE HealthCare Technologies Inc.,0001932393,Healthcare,Health Information Services
CTVA,"Corteva, Inc.",0001755672,Basic Materials,Agricultural Inputs
ZS,"Zscaler, Inc.",0001713683,Technology,Software - Infrastructure
KMI,"KINDER MORGAN, INC.",0001506307,Energy,Oil & Gas Midstream
EA,ELECTRONIC ARTS INC.,0000712515,Communication Services,Electronic Gaming & Multimedia
MRNA,"Moderna, Inc.",0001682852,Healthcare,Biotechnology
D,"DOMINION ENERGY, INC",0000715957,Utilities,Utilities - Regulated Electric
OTIS,Otis Worldwide Corp,0001781335,Industrials,Specialty Industrial Machinery
CODYY,COMPAGNIE DE SAINT GOBAIN,0001012037,Industrials,Building Products & Equipment
YUM,YUM BRANDS INC,0001041061,Consumer Cyclical,Restaurants
FIS,"Fidelity National Information Services, Inc.",0001136893,Technology,Information Technology Services
VRSK,"Verisk Analytics, Inc.",0001442145,Industrials,Consulting Services
PTCAY,PT Chandra Asri Petrochemical Tbk/ADR,0001547873,Basic Materials,Specialty Chemicals
GIS,GENERAL MILLS INC,0000040704,Consumer Defensive,Packaged Foods
BIDU,"Baidu, Inc.",0001329099,Communication Services,Internet Content & Information
WTKWY,WOLTERS KLUWER N V /FI,0000861967,Industrials,Specialty Business Services
GPN,GLOBAL PAYMENTS INC,0001123360,Industrials,Specialty Business Services
IT,GARTNER INC,0000749251,Technology,Information Technology Services
SVNDY,SEVEN & I HOLDINGS CO LTD,0001359519,Consumer Defensive,Grocery Stores
CMI,CUMMINS INC,0000026172,Industrials,Specialty Industrial Machinery
MPWR,MONOLITHIC POWER SYSTEMS INC,0001280452,Technology,Semiconductors
JD,"JD.com, Inc.",0001549802,Consumer Cyclical,Internet Retail
